lat,lon,age_mid,min_age,max_age,group,genesis_class,Minerals,Mn Ion,mindat ID,Locality containing Mineral
31.033055555556,55.28055555555599,122.5,100.0,145.0,Other,Supergene/oxidation product,Chalcophanite,Mn^4+,223163,"Mehdi Abad Mine, Bafq (Bafgh), Yazd, Iran"
31.700833333333,-110.07416666667,122.5,100.0,145.0,Other,Other/uncertain,Hetaerolite,Mn^3+,223163,"Mehdi Abad Mine, Bafq (Bafgh), Yazd, Iran"
31.155555555556,35.143333333333004,14.5,13.0,16.0,A,Marine hydrogenetic/early diagenetic oxide,Birnessite,Mn^4+,16783,"Negev, Israel"
31.155555555556,35.143333333333004,14.5,13.0,16.0,Other,Other/uncertain,Hollandite,Mn^4+,16783,"Negev, Israel"
31.155555555556,35.143333333333004,14.5,13.0,16.0,C,Metamorphic Mn oxide (ambiguous default),Jacobsite,Mn^2+,16783,"Negev, Israel"
40.821388888889,14.414444444444001,0.2,0.0,0.4,Other,Other/uncertain,Chlormanganokalite,Mn^2+,2091,"Somma-Vesuvius Complex, Naples, Campania, Italy"
40.821388888889,14.414444444444001,0.2,0.0,0.4,C,Metamorphic Mn oxide (ambiguous default),Hausmannite,Mn^2+,2091,"Somma-Vesuvius Complex, Naples, Campania, Italy"
40.821388888889,14.414444444444001,0.2,0.0,0.4,Other,Magmatic/pegmatitic or phosphate-stage,Helvine,Mn^2+,2091,"Somma-Vesuvius Complex, Naples, Campania, Italy"
40.821388888889,14.414444444444001,0.2,0.0,0.4,Other,Other/uncertain,Manganolangbeinite,Mn^2+,2091,"Somma-Vesuvius Complex, Naples, Campania, Italy"
42.278611111111,12.150555555555997,0.618,0.236,1.0,Other,Magmatic/pegmatitic or phosphate-stage,Helvine,Mn^2+,63048,"Campo Padella, Capranica, Vico Volcanic Complex (Vico Lake), Viterbo Province, Lazio, Italy"
40.821388888889,14.414444444444001,0.4,0.4,0.4,Other,Magmatic/pegmatitic or phosphate-stage,Helvine,Mn^2+,2081,"Vetralla, Vico Volcanic Complex (Vico Lake), Viterbo Province, Lazio, Italy"
42.394444444444,12.10972222222199,0.4,0.4,0.4,Other,Hydrothermal/metasomatic,Cryptomelane,Mn^4+,2080,"Tre Croci, Vetralla, Vico Volcanic Complex (Vico Lake), Viterbo Province, Lazio, Italy"
42.278611111111,12.150555555555997,0.618,0.236,1.0,Other,Magmatic/pegmatitic or phosphate-stage,Helvine,Mn^2+,132644,"Villa San Giovanni In Tuscia, Vico Volcanic Complex (Vico Lake), Viterbo Province, Lazio, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Alpeite,Mn^3+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Ardennite-(V),Mn^2+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Axinite-(Mn),Mn^2+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,C,Metamorphic Mn oxide (ambiguous default),Braunite,Mn^2+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Carpholite,Mn^2+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Ganophyllite,Mn^2+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,C,Metamorphic Mn oxide (ambiguous default),Hausmannite,Mn^2+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,B,Burial diagenetic carbonate,Kutnohorite,Mn^2+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Manganberzeliite,Mn^2+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Supergene/oxidation product,Manganite,Mn^3+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Medaite,Mn^2+,7019,"Cassagna Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Hydrothermal/metasomatic,Alabandite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Ansermetite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Arsenmedaite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
38.054166666667,-120.65805555556,100.0,100.0,100.0,Other,Other/uncertain,Bementite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,C,Metamorphic Mn oxide (ambiguous default),Braunite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Carpholite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Caryopilite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Crednerite,Mn^3+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Eggletonite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Ganophyllite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,C,Metamorphic Mn oxide (ambiguous default),Hausmannite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,C,Metamorphic Mn silicate,Johannsenite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,B,Burial diagenetic carbonate,Kutnohorite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Lindbergite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Supergene/oxidation product,Manganite,Mn^3+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Marsturite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Medaite,Mn^2+,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Axinite-(Mn),Mn^2+,7024,"Monte Bossea Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,C,Metamorphic Mn oxide (ambiguous default),Braunite,Mn^2+,7024,"Monte Bossea Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Ganophyllite,Mn^2+,7024,"Monte Bossea Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,C,Metamorphic Mn oxide (ambiguous default),Hausmannite,Mn^2+,7024,"Monte Bossea Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,B,Burial diagenetic carbonate,Kutnohorite,Mn^2+,7024,"Monte Bossea Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Hydrothermal/metasomatic,Alabandite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.359444444444,9.449999999999989,100.0,100.0,100.0,C,Metamorphic Mn silicate,Alleghanyite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Ansermetite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.359444444444,9.449999999999989,100.0,100.0,100.0,Other,Other/uncertain,Ardennite-(As),Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.359444444444,9.449999999999989,100.0,100.0,100.0,Other,Other/uncertain,Argandite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.359444444444,9.449999999999989,100.0,100.0,100.0,Other,Other/uncertain,Arsenoclasite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Axinite-(Mn),Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
38.054166666667,-120.65805555556,100.0,100.0,100.0,Other,Other/uncertain,Bementite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.359444444444,9.449999999999989,100.0,100.0,100.0,A,Marine hydrogenetic/early diagenetic oxide,Birnessite,Mn^4+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,C,Metamorphic Mn oxide (ambiguous default),Braunite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Carpholite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Caryopilite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Crednerite,Mn^3+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.359444444444,9.449999999999989,100.0,100.0,100.0,Other,Other/uncertain,Franciscanite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Ganophyllite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.359444444444,9.449999999999989,100.0,100.0,100.0,Other,Other/uncertain,Gravegliaite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.359444444444,9.449999999999989,100.0,100.0,100.0,Other,Other/uncertain,Hauerite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,C,Metamorphic Mn oxide (ambiguous default),Hausmannite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.359444444444,9.449999999999989,100.0,100.0,100.0,Other,Other/uncertain,Inesite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,C,Metamorphic Mn silicate,Johannsenite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,B,Burial diagenetic carbonate,Kutnohorite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.345277777778,9.458888888888907,100.0,100.0,100.0,Other,Other/uncertain,Lindbergite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.359444444444,9.449999999999989,100.0,100.0,100.0,Other,Other/uncertain,Manganarsite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Manganberzeliite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Supergene/oxidation product,Manganite,Mn^3+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
44.335833333333,9.47527777777779,100.0,100.0,100.0,Other,Other/uncertain,Medaite,Mn^2+,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy"
46.547222222222,9.654166666666697,112.0,23.0,201.0,C,Metamorphic Mn oxide (ambiguous default),Braunite,Mn^2+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
46.547222222222,9.654166666666697,112.0,23.0,201.0,Other,Other/uncertain,Caryopilite,Mn^2+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Cerchiaraite-(Mn),Mn^3+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
40.073055555556,141.80805555556003,112.0,23.0,201.0,Other,Hydrothermal/metasomatic,Cryptomelane,Mn^4+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Demagistrisite,Mn^3+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Ganophyllite,Mn^2+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Groutite,Mn^3+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
40.073055555556,141.80805555556003,112.0,23.0,201.0,C,Metamorphic Mn oxide (ambiguous default),Hausmannite,Mn^2+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
46.547222222222,9.654166666666697,112.0,23.0,201.0,Other,Other/uncertain,Hollandite,Mn^4+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Macfallite,Mn^3+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Manganiceladonite,Mn^3+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Supergene/oxidation product,Manganite,Mn^3+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
44.199166666667,9.700277777777785,112.0,23.0,201.0,Other,Other/uncertain,Manganvesuvianite,Mn^3+,4430,"Cerchiara Mine, Borghetto Vara, Vara Valley, La Spezia Province, Liguria, Italy"
